Sample in Buffer	Sample in Window	/NAV/CONTROL/STATE<0>	/NAV/CONTROL/STATE<1>	/NAV/CONTROL/STATE<2>	/NAV/CONTROL/DIR_STATE<0>	/NAV/CONTROL/DIR_STATE<1>	/NAV/CONTROL/DIR_STATE<2>	/NAV/CONTROL/DIR_STATE<3>	/NAV/CONTROL/DIR_STATE<4>	/NAV/CONTROL/PWM_STATE<2>	/NAV/CONTROL/PWM_STATE<3>	/NAV/CONTROL/PWM_STATE<4>	/NAV/CONTROL/NEXT_FLAG	/NAV/CONTROL/DIR_STATE	/NAV/CONTROL/PWM_STATE	/NAV/CONTROL/STATE
56	56	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
57	57	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
58	58	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
59	59	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
60	60	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
61	61	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
62	62	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
63	63	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
64	64	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
65	65	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
66	66	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
67	67	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
68	68	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
69	69	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
70	70	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
71	71	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
72	72	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
73	73	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
74	74	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
75	75	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
76	76	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
77	77	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
78	78	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
79	79	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
80	80	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
81	81	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
82	82	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
83	83	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
84	84	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
85	85	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
86	86	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
87	87	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
88	88	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
89	89	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
90	90	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
91	91	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
92	92	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
93	93	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
94	94	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
95	95	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
96	96	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
97	97	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
98	98	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
99	99	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
100	100	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
101	101	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
102	102	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
103	103	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
104	104	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
105	105	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
106	106	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
107	107	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
108	108	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
109	109	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
110	110	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
111	111	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
112	112	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
113	113	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
114	114	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
115	115	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
116	116	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
117	117	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
118	118	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
119	119	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
120	120	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
121	121	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
122	122	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
123	123	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
124	124	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
125	125	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
126	126	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
127	127	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
128	128	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
129	129	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
130	130	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
131	131	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
132	132	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
133	133	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
134	134	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
135	135	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
136	136	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
137	137	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
138	138	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
139	139	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
140	140	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
141	141	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
142	142	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
143	143	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
144	144	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
145	145	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
146	146	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
147	147	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
148	148	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
149	149	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
150	150	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
151	151	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
152	152	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
153	153	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
154	154	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
155	155	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
156	156	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
157	157	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
158	158	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
159	159	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
160	160	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
161	161	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
162	162	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
163	163	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
164	164	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
165	165	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
166	166	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
167	167	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
168	168	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
169	169	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
170	170	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
171	171	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
172	172	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
173	173	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
174	174	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
175	175	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
176	176	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
177	177	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
178	178	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
179	179	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
180	180	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
181	181	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
182	182	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
183	183	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
184	184	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
185	185	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
186	186	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
187	187	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
188	188	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
189	189	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
190	190	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
191	191	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
192	192	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
193	193	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
194	194	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
195	195	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
196	196	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
197	197	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
198	198	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
199	199	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
200	200	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
201	201	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
202	202	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
203	203	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
204	204	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
205	205	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
206	206	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
207	207	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
208	208	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
209	209	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
210	210	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
211	211	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
212	212	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
213	213	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
214	214	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
215	215	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
216	216	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
217	217	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
218	218	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
219	219	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
220	220	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
221	221	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
222	222	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
223	223	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
224	224	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
225	225	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
226	226	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
227	227	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
228	228	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
229	229	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
230	230	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
231	231	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
232	232	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
233	233	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
234	234	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
235	235	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
236	236	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
237	237	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
238	238	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
239	239	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
240	240	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
241	241	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
242	242	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
243	243	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
244	244	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
245	245	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
246	246	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
247	247	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
248	248	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
249	249	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
250	250	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
251	251	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
252	252	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
253	253	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
254	254	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
255	255	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
256	256	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
257	257	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
258	258	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
259	259	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
260	260	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
261	261	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
262	262	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
263	263	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
264	264	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
265	265	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
266	266	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
267	267	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
268	268	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
269	269	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
270	270	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
271	271	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
272	272	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
273	273	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
274	274	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
275	275	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
276	276	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
277	277	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
278	278	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
279	279	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
280	280	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
281	281	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
282	282	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
283	283	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
284	284	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
285	285	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
286	286	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
287	287	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
288	288	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
289	289	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
290	290	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
291	291	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
292	292	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
293	293	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
294	294	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
295	295	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
296	296	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
297	297	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
298	298	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
299	299	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
300	300	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
301	301	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
302	302	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
303	303	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
304	304	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
305	305	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
306	306	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
307	307	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
308	308	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
309	309	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
310	310	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
311	311	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
312	312	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
313	313	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
314	314	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
315	315	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
316	316	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
317	317	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
318	318	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
319	319	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
320	320	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
321	321	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
322	322	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
323	323	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
324	324	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
325	325	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
326	326	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
327	327	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
328	328	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
329	329	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
330	330	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
331	331	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
332	332	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
333	333	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
334	334	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
335	335	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
336	336	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
337	337	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
338	338	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
339	339	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
340	340	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
341	341	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
342	342	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
343	343	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
344	344	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
345	345	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
346	346	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
347	347	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
348	348	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
349	349	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
350	350	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
351	351	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
352	352	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
353	353	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
354	354	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
355	355	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
356	356	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
357	357	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
358	358	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
359	359	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
360	360	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
361	361	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
362	362	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
363	363	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
364	364	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
365	365	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
366	366	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
367	367	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
368	368	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
369	369	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
370	370	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
371	371	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
372	372	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
373	373	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
374	374	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
375	375	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
376	376	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
377	377	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
378	378	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
379	379	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
380	380	0	0	1	0	0	0	0	0	0	0	0	1	00	0	4	
